"Warehouse {0} can not be deleted as quantity exists for Item {1}","Склад {0} невозможно удалить, так как существуют запасы номенклатуры {1}"
"Warehouse {0} does not belong to Company {1}.","Склад {0} не принадлежит компании {1}"
"Warehouse {0} does not belong to company {1}","Склад {0} не принадлежит компании {1}"
"Warehouse {0} is not linked to any account, please mention the account in the warehouse record or set default inventory account in company {1}.","Склад {0} не связан ни с одним счётом. Укажите счёт в карточке склада или установите счёт учёта запасов по умолчанию в компании {1}"
"Warehouse: {0} does not belong to {1}","Склад {0} не принадлежит {1}"
"Warehouses","Склады"
"Warehouses with child nodes cannot be converted to ledger","Склады с подчинёнными узлами невозможно преобразовать в счета"
"Warehouses with existing transaction can not be converted to group.","Склады с существующими операциями невозможно преобразовать в группу"
"Warehouses with existing transaction can not be converted to ledger.","Склады с существующими операциями невозможно преобразовать в счета"
"Warn","Предупреждение"
"Warn POs","Предупреждение по заказам поставщику"
"Warn Purchase Orders","Предупреждение по заказам поставщику"
"Warn RFQs","Предупреждение по запросам коммерческих предложений"
"Warn for new Purchase Orders","Предупреждение по новым заказам поставщику"
"Warn for new Request for Quotations","Предупреждение по новым запросам коммерческих предложений"
"Warning","Предупреждение"
"Warning - Row {0}: Billing Hours are more than Actual Hours","Предупреждение — строка {0}: часы выставления счёта превышают фактические часы"
"Warning on Negative Stock","Предупреждение об отрицательных запасах"
"Warning!","Внимание!"
"Warning: Account changed for warehouse","Предупреждение: счёт изменён для склада"
"Warning: Another {0} # {1} exists against stock entry {2}","Предупреждение: ещё одна {0} № {1} существует для документа движения запасов {2}"
"Warning: DATA LOSS IMMINENT! Proceeding will permanently delete following database columns from doctype {0}:","Предупреждение: ГРОЗИТ ПОТЕРЯ ДАННЫХ! При продолжении будут безвозвратно удалены следующие столбцы БД из типа документа {0}:"
"Warning: Material Requested Qty is less than Minimum Order Qty","Предупреждение: требуемое количество материала меньше минимального количества заказа"
"Warning: Sales Order {0} already exists against Customer's Purchase Order {1}","Предупреждение: заказ покупателя {0} уже существует для заказа поставщика покупателя {1}"
"Warning: Unable to find {0} in any table related to {1}","Предупреждение: невозможно найти {0} в таблицах, связанных с {1}"
"Warning: Updating counter may lead to document name conflicts if not done properly","Предупреждение: обновление счётчика может привести к конфликтам имён документов при неправильном выполнении"
"Warning: Usage of 'format:' is discouraged.","Предупреждение: использование 'format:' не рекомендуется"
"Warranty / AMC Details","Данные гарантии и обслуживания"
"Warranty / AMC Status","Статус гарантии и обслуживания"
"Warranty Claim","Претензия по гарантии"
"Warranty Expiry Date","Дата окончания гарантии"
"Warranty Period (Days)","Период гарантии (дни)"
"Warranty Period (in days)","Период гарантии (в днях)"
"Was this article helpful?","Была ли эта статья полезна?"
"Watch Tutorial","Посмотреть видеоруководство"
"Watch Video","Просмотреть видео"
"We can see {0} is made against {1}. If you want {1}'s outstanding to be updated, uncheck the '{2}' checkbox.","Видно, что {0} создана для {1}. Если требуется обновить остаток по {1}, снимите флажок '{2}'."
"We do not allow editing of this document. Simply click the Edit button on the workspace page to make your workspace editable and customize it as you wish","Редактирование этого документа невозможно. Нажмите кнопку ""Редактировать"" на странице рабочей области, чтобы сделать её редактируемой и настроить её по своему усмотрению"
"We have received a request for deletion of {0} data associated with: {1}","Получен запрос на удаление данных {0}, связанных с: {1}"
"We have received a request from you to download your {0} data associated with: {1}","Получен ваш запрос на загрузку данных {0}, связанных с: {1}"
"We're here to help!","Мы здесь, чтобы помочь!"
"We've received your query!","Ваш запрос принят!"
"Weak","Слабо"
"Web Form","Веб-форма"
"Web Form Field","Поле веб-формы"
"Web Form Fields","Поля веб-формы"
"Web Form List Column","Колонка списка веб-формы"
"Web Page","Веб-страница"
"Web Page Block","Блок веб-страницы"
"Web Page URL","URL веб-страницы"
"Web Page View","Представление веб-страницы"
"Web Template","Веб-шаблон"
"Web Template Field","Поле веб-шаблона"
"Web Template Values","Значения веб-шаблона"
"Web Template is not specified","Веб-шаблон не указан"
"Web View","Веб-представление"
"Webhook Data","Данные Webhook"
"Webhook Header","Заголовок Webhook"
"Webhook Headers","Заголовки Webhook"
"Webhook Request","Запрос Webhook"
"Webhook Request Log","Журнал запросов Webhook"
"Webhook Secret","Секретный ключ Webhook"
"Webhook Security","Безопасность Webhook"
"Webhook Trigger","Триггер Webhook"
"Webhook URL","URL Webhook"
"Website","Веб-сайт"
"Website Analytics","Аналитика веб-сайта"
"Website Attribute","Атрибут веб-сайта"
"Website Description","Описание веб-сайта"
"Website Filter Field","Поле фильтра веб-сайта"
"Website Image","Изображение веб-сайта"
"Website Item Group","Группа номенклатуры на веб-сайте"
"Website Manager","Менеджер веб-сайта"
"Website Meta Tag","Мета-тег веб-сайта"
"Website Route Meta","Мета-тег маршрута сайта"
"Website Route Redirect","Переадресация маршрута сайта"
"Website Script","Скрипт сайта"
"Website Search Field","Поле поиска сайта"
"Website Search Field must be a valid fieldname","Поле поиска сайта должно быть корректным названием поля"
"Website Settings","Параметры сайта"
"Website Sidebar","Боковая панель сайта"
"Website Sidebar Item","Элемент боковой панели сайта"
"Website Slideshow","Слайдшоу сайта"
"Website Slideshow Item","Слайд слайдшоу сайта"
"Website Specifications","Спецификации сайта"
"Website Theme","Тема оформления сайта"
"Website Theme Ignore App","Исключение приложения из темы оформления"
"Website Theme Image","Изображение темы оформления"
"Website Theme image link","Ссылка на изображение темы оформления"
"Website, email or phone where vulnerabilities can be reported. Defaults to `https://security.frappe.io`","Веб-сайт, адрес электронной почты или номер телефона, на который можно сообщить об уязвимостях. По умолчанию `https://security.frappe.io`"
"Websocket","Веб-сокет"
"Wednesday","Среда"
"Week","Неделя"
"Week {0} {1}","Неделя {0} {1}"
"Weekday","День недели"
"Weekdays","Дни недели"
"Weekly","Еженедельно"
"Weekly Long","Еженедельно (полное)"
"Weekly Off","Выходной день"
"Weekly Time to send","Время отправки еженедельного отчёта"
"Weight","Масса"
"Weight (kg)","Масса (кг)"
"Weight Per Unit","Масса на единицу"
"Weight UOM","Единица измерения массы"
"Weighted Distribution","Взвешенное распределение"
"Weighting Function","Функция взвешивания"
"Welcome","Добро пожаловать"
"Welcome Email Template","Шаблон приветственного письма"
"Welcome URL","URL приветствия"
"Welcome Workspace","Рабочее пространство приветствия"
"Welcome email sent","Приветственное письмо отправлено"
"Welcome to {0}","Добро пожаловать в {0}"
"What do you need help with?","В чём вам помочь?"
"What's New","Что нового"
"Wheels","Колёса"
"When a parent warehouse is chosen, the system conducts stock checks against the associated child warehouses","При выборе родительского склада система проводит проверку запасов по связанным дочерним складам"
"When creating an Item, entering a value for this field will automatically create an Item Price at the backend.","При создании Номенклатуры ввод значения в это поле автоматически создаст цену номенклатуры в системе"
"When enabled this will allow guests to upload files to your application, You can enable this if you wish to collect files from user without having them to log in, for example in job applications web form.","При включении эта опция позволит гостям загружать файлы в ваше приложение. Вы можете включить это, если хотите собирать файлы от пользователей без необходимости входа, например в веб-форме заявления о приёме на работу"
"When sending document using email, store the PDF on Communication. Warning: This can increase your storage usage.","При отправке документа по электронной почте сохранять PDF в разделе Коммуникация. Предупреждение: это может увеличить использование хранилища"
"When there are multiple finished goods ({0}) in a Repack stock entry, the basic rate for all finished goods must be set manually. To set rate manually, enable the checkbox 'Set Basic Rate Manually' in the respective finished good row.","Если в документе переупаковки несколько готовых изделий ({0}), базовая стоимость для всей готовой продукции должна быть установлена вручную. Чтобы установить стоимость вручную, включите флажок 'Установить базовую стоимость вручную' в соответствующей строке готового изделия"
"When uploading files, force the use of the web-based image capture. If this is unchecked, the default behavior is to use the mobile native camera when use from a mobile is detected.","При загрузке файлов принудительно использовать веб-захват изображений. Если это не отмечено, по умолчанию при использовании с мобильного устройства будет использоваться встроенная мобильная камера"
"Which view of the associated DocType should this shortcut take you to?","Какой вид связанного типа документа должен открыться при использовании этого ярлыка?"
"While creating account for Child Company {0}, parent account {1} found as a ledger account.","При создании счёта для дочернего предприятия {0} найден родительский счёт {1} как счёт бухгалтерского учёта"
"While creating account for Child Company {0}, parent account {1} not found. Please create the parent account in corresponding COA","При создании счёта для дочернего предприятия {0} родительский счёт {1} не найден. Пожалуйста, создайте родительский счёт в соответствующем плане счётов"
"While making Purchase Invoice from Purchase Order, use Exchange Rate on Invoice's transaction date rather than inheriting it from Purchase Order. Only applies for Purchase Invoice.","При создании счёта поставщика из Заказа поставщику использовать обменный курс на дату операции счёта вместо наследования из Заказа поставщику. Применяется только для счётов поставщика"
"White","Белый"
"Widowed","Вдова/вдовец"
"Width","Ширина"
"Width (cm)","Ширина (см)"
"Width of amount in word","Ширина суммы прописью"
"Widths can be set in px or %.","Ширину можно установить в px или %"
"Wildcard Filter","Подстановочный фильтр"
"Will add ""%"" before and after the query","Добавит ""%"" до и после запроса"
"Will also apply for variants","Также применяется к вариантам"
"Will also apply for variants unless overrridden","Также применяется к вариантам, если не переопределено"
"Will be used in url (usually first name).","Будет использоваться в URL (обычно имя)"
"Will be your login ID","Будет вашим идентификатором для входа"
"Will only be shown if section headings are enabled","Будет отображаться только если включены заголовки разделов"
"Will run scheduled jobs only once a day for inactive sites. Set it to 0 to avoid automatically disabling the scheduler.","Выполнять запланированные задачи только один раз в день для неактивных сайтов. Установите значение 0, чтобы избежать автоматического отключения планировщика"
"Wire Transfer","Банковский перевод"
"With Letter head","С бланком"
"With Operations","С технологическими операциями"
"With Period Closing Entry For Opening Balances","С записью закрытия периода для открывающихся остатков"
"Withdrawal","Снятие"
"Worflow States Don't Exist","Состояния рабочего процесса не существуют"
"Work Done","Выполненная работа"
"Work In Progress","Незавершённое производство"
"Work In Progress Warehouse","Склад незавершённого производства"
"Work Order","Производственный заказ"
"Work Order / Subcontract PO","Производственный заказ / Заказ поставщику на субподряд"
"Work Order Analysis","Анализ производственных заказов"
"Work Order Consumed Materials","Материалы, потреблённые производственным заказом"
"Work Order Item","Номенклатура производственного заказа"
"Work Order Mismatch","Несоответствие производственного заказа"
"Work Order Operation","Технологическая операция производственного заказа"
"Work Order Qty","Количество в производственном заказе"
"Work Order Qty Analysis","Анализ количества в производственном заказе"
"Work Order Stock Report","Отчёт по запасам производственного заказа"
"Work Order Summary","Сводка производственного заказа"
"Work Order cannot be created for following reason: <br> {0}","Производственный заказ не может быть создан по следующей причине: <br> {0}"
"Work Order cannot be raised against a Item Template","Производственный заказ не может быть создан для шаблона номенклатуры"
"Work Order has been {0}","Производственный заказ {0}"
"Work Order not created","Производственный заказ не создан"
"Work Order {0} has no produced qty","Производственный заказ {{name}}: отсутствует произведённое количество"
"Work Order {0}: Job Card not found for the operation {1}","Производственный заказ {{name}}: наряд-задание не найдено для технологической операции {1}"
"Work Orders","Производственные заказы"
"Work Orders Created: {0}","Производственные заказы созданы: {0}"
"Work Orders in Progress","Производственные заказы в работе"
"Work in Progress","Незавершённое производство"
"Work-in-Progress Warehouse","Склад незавершённого производства"
"Work-in-Progress Warehouse is required before Submit","Склад незавершённого производства требуется перед проведением"
"Workday","Рабочий день"
"Workday {0} has been repeated.","Рабочий день {0} повторяется."
"Worker Information","Информация о рабочем"
"Worker Name","Имя рабочего"
"Workflow","Маршрут согласования"
"Workflow Action","Действие маршрута согласования"
"Workflow Action Master","Справочник действий маршрута согласования"
"Workflow Action Name","Название действия маршрута согласования"
"Workflow Action Permitted Role","Роль, допущенная к действию маршрута согласования"
"Workflow Action is not created for optional states","Действие маршрута согласования не создаётся для дополнительных статусов"
"Workflow Builder","Конструктор маршрутов согласования"
"Workflow Builder ID","Идентификатор конструктора маршрутов согласования"
"Workflow Builder allows you to create workflows visually. You can drag and drop states and link them to create transitions. Also you can update their properties from the sidebar.","Конструктор маршрутов согласования позволяет создавать маршруты визуально. Вы можете перетаскивать статусы и связывать их для создания переходов. Также вы можете обновлять их свойства на боковой панели."
"Workflow Data","Данные маршрута согласования"
"Workflow Details","Детали маршрута согласования"
"Workflow Document State","Статус документа маршрута согласования"
"Workflow Name","Название маршрута согласования"
"Workflow State","Статус маршрута согласования"
"Workflow State Field","Поле статуса маршрута согласования"
"Workflow State not set","Статус маршрута согласования не установлен"
"Workflow State transition not allowed from {0} to {1}","Переход маршрута согласования не допускается из {0} в {1}"
"Workflow Status","Статус маршрута согласования"
"Workflow Transition","Переход в рабочем процессе"
"Workflow state represents the current state of a document.","Состояние рабочего процесса отражает текущий статус документа."
"Workflow updated successfully","Рабочий процесс успешно обновлён"
"Working","В работе"
"Working Hours","Рабочие часы"
"Workspace","Рабочая область"
"Workspace <b>{0}</b> does not exist","Рабочая область <b>{0}</b> не существует"
"Workspace Chart","Диаграмма рабочей области"
"Workspace Custom Block","Пользовательский блок рабочей области"
"Workspace Link","Ссылка рабочей области"
"Workspace Manager","Менеджер рабочей области"
"Workspace Number Card","Карточка числового показателя рабочей области"
"Workspace Quick List","Быстрый список рабочей области"
"Workspace Shortcut","Ярлык рабочей области"
"Workspace not found","Рабочая область не найдена"
"Workspace {0} Created Successfully","Рабочая область {0} успешно создана"
"Workspace {0} Deleted Successfully","Рабочая область {0} успешно удалена"
"Workspace {0} Edited Successfully","Рабочая область {0} успешно отредактирована"
"Workspaces","Рабочие области"
"Workstation","Рабочий центр"
"Workstation / Machine","Рабочий центр / Машина"
"Workstation Dashboard","Панель рабочего центра"
"Workstation Name","Наименование рабочего центра"
"Workstation Status","Статус рабочего центра"
"Workstation Type","Тип рабочего центра"
"Workstation Working Hour","Рабочие часы рабочего центра"
"Workstation is closed on the following dates as per Holiday List: {0}","Рабочий центр закрыт в следующие даты согласно Календарю праздников: {0}"
"Workstations","Рабочие центры"
"Would you like to publish this comment? This means it will become visible to website/portal users.","Вы хотите опубликовать этот комментарий? Это означает, что он станет видимым для пользователей веб-сайта/портала."
"Would you like to unpublish this comment? This means it will no longer be visible to website/portal users.","Вы хотите снять с публикации этот комментарий? Это означает, что он больше не будет видимым для пользователей веб-сайта/портала."
"Wrapping up","Завершение"
"Write","Записать"
"Write Off","Списание"
"Write Off Account","Счёт списания"
"Write Off Amount","Сумма списания"
"Write Off Amount (Company Currency)","Сумма списания (валюта компании)"
"Write Off Based On","Списание на основе"
"Write Off Cost Center","Центр затрат списания"
"Write Off Difference Amount","Сумма разницы списания"
"Write Off Entry","Запись списания"
"Write Off Limit","Лимит списания"
"Write Off Outstanding Amount","Списать остаток задолженности"
"Writeoff","Списание"
"Written Down Value","Остаточная стоимость"
"Wrong Company","Неверная организация"
"Wrong Fetch From value","Неверное значение в поле «Откуда брать»"
"Wrong Password","Неверный пароль"
"Wrong Template","Неверный шаблон"
"X Axis Field","Поле оси X"
"X Field","Поле X"
"XML Files Processed","Обработано XML-файлов"
"XMLHttpRequest Error","Ошибка XMLHttpRequest"
"Y Axis","Ось Y"
"Y Axis Fields","Поля оси Y"
"Y Field","Поле Y"
"Year","Год"
"Year End Date","Дата окончания года"
"Year Name","Название года"
"Year Start Date","Дата начала года"
"Year of Passing","Год прохождения"
"Year start date or end date is overlapping with {0}. To avoid please set company","Дата начала или окончания года совпадает с {0}. Для избежания конфликта укажите организацию"
"Yearly","Ежегодно"
"Yellow","Жёлтый"
"Yes","Да"
"Yesterday","Вчера"
"You","Вы"
"You Liked","Вам понравилось"
"You added 1 row to {0}","Вы добавили 1 строку в {0}"
"You added {0} rows to {1}","Вы добавили {0} строк в {1}"
"You are connected to internet.","Вы подключены к интернету."
"You are impersonating as another user.","Вы работаете от имени другого пользователя."
"You are importing data for the code list:","Вы импортируете данные для справочника:"
"You are not allowed to access this resource","Вам не разрешено получать доступ к этому ресурсу"
"You are not allowed to access this {0} record because it is linked to {1} '{2}' in field {3}","Вам не разрешено получать доступ к записи {0}, так как она связана с {1} '{2}' в поле {3}"
"You are not allowed to access this {0} record because it is linked to {1} '{2}' in row {3}, field {4}","Вам не разрешено получать доступ к записи {0}, так как она связана с {1} '{2}' в строке {3}, поле {4}"
"You are not allowed to create columns","Вам не разрешено создавать столбцы"
"You are not allowed to delete Standard Report","Вам не разрешено удалять стандартный отчёт"
"You are not allowed to delete a standard Website Theme","Вам запрещено удалять стандартную тему веб-сайта"
"You are not allowed to edit the report.","Вам запрещено редактировать отчёт"
"You are not allowed to export {} doctype","Вам запрещено экспортировать тип документа {}"
"You are not allowed to print this report","Вам запрещено печатать этот отчёт"
"You are not allowed to send emails related to this document","Вам запрещено отправлять письма, связанные с этим документом"
"You are not allowed to update as per the conditions set in {} Workflow.","Вам запрещено обновлять в соответствии с условиями, установленными в {} Workflow"
"You are not allowed to update attendance for another user.","Вам запрещено обновлять учёт посещаемости другого пользователя"
"You are not allowed to update this Web Form Document","Вам запрещено редактировать этот документ веб-формы"
"You are not allowed to view events for another user.","Вам запрещено просматривать события другого пользователя"
"You are not authorized to add or update entries before {0}","Вам не разрешено добавлять или обновлять записи до {0}"
"You are not authorized to make/edit Stock Transactions for Item {0} under warehouse {1} before this time.","Вам не разрешено создавать/редактировать операции Запасов для Номенклатуры {0} на Складе {1} до указанного времени"
"You are not authorized to set Frozen value","Вам не разрешено устанавливать значение Заморозки"
"You are not connected to Internet. Retry after sometime.","Вы не подключены к интернету. Повторите попытку позже"
"You are not permitted to access this page without login.","Вам не разрешен доступ к этой странице без входа"
"You are not permitted to access this page.","Вам не разрешен доступ к этой странице"
"You are not permitted to access this resource. Login to access","Вам не разрешен доступ к этому ресурсу. Войдите для получения доступа"
"You are now following this document. You will receive daily updates via email. You can change this in User Settings.","Вы теперь следите за этим документом. Вы будете получать ежедневные обновления по электронной почте. Вы можете изменить это в параметрах пользователя"
"You are only allowed to update order, do not remove or add apps.","Вам разрешено только обновлять порядок, не удаляйте и не добавляйте приложения"
"You are picking more than required quantity for the item {0}. Check if there is any other pick list created for the sales order {1}.","Вы отбираете больше требуемого количества для Номенклатуры {0}. Проверьте, создан ли другой лист отбора для Заказа покупателя {1}"
"You are selecting Sync Option as ALL, It will resync all read as well as unread message from server. This may also cause the duplication of Communication (emails).","Вы выбираете опцию синхронизации как ВСЕ, это повторно синхронизирует все прочитанные и непрочитанные сообщения с сервера. Это также может привести к дублированию переписки (писем)"
"You attached {0}","Вы прикрепили {0}"
"You can add dynamic properties from the document by using Jinja templating.","Вы можете добавлять динамические свойства из документа, используя шаблоны Jinja"
"You can add the original invoice {} manually to proceed.","Вы можете добавить исходный счёт {} вручную, чтобы продолжить"
"You can also access wkhtmltopdf variables (valid only in PDF print):","Вы также можете использовать переменные wkhtmltopdf (действительны только при печати в PDF):"
"You can also copy-paste following link in your browser","Вы также можете скопировать и вставить следующую ссылку в браузер"
"You can also copy-paste this","Вы также можете скопировать и вставить это"
"You can also copy-paste this link in your browser","Вы также можете скопировать и вставить эту ссылку в браузер"
"You can also copy-paste this {0} to your browser","Вы также можете скопировать и вставить это {0} в браузер"
"You can also set default CWIP account in Company {}","Вы также можете установить счёт CWIP по умолчанию в Компании {}"
"You can ask your team to resend the invitation if you'd still like to join.","Вы можете попросить вашу команду повторно отправить приглашение, если вы всё ещё хотите присоединиться"
"You can change the parent account to a Balance Sheet account or select a different account.","Вы можете изменить родительский счёт на счёт Баланса или выбрать другой счёт"
"You can change the retention policy from {0}.","Вы можете изменить политику хранения из {0}"
"You can continue with the onboarding after exploring this page","Вы можете продолжить введение в систему после изучения этой страницы"
"You can disable this {0} instead of deleting it.","Вы можете отключить этот {0} вместо удаления"
"You can increase the limit from System Settings.","Вы можете увеличить лимит из системных параметров"
"You can manually remove the lock if you think it's safe: {}","Вы можете вручную снять блокировку, если считаете это безопасным: {}"
"You can not enter current voucher in 'Against Journal Entry' column","Вы не можете вводить текущий ордер в колонку 'Для записи в журнале'"
"You can only edit your own replies.","Вы можете редактировать только свои собственные ответы"
"You can only follow documents for yourself.","Вы можете следить только за документами для себя"
"You can only have Plans with the same billing cycle in a Subscription","Вы можете иметь планы только с одинаковым циклом выставления счёта в подписке"
"You can only insert images in Markdown fields","Изображения можно вставлять только в поля Markdown"
"You can only print upto {0} documents at a time","За раз можно печатать не более {0} документов"
"You can only redeem max {0} points in this order.","В этом заказе можно использовать максимум {0} баллов"
"You can only select one mode of payment as default","Можно выбрать только один способ оплаты по умолчанию"
"You can only unfollow documents for yourself.","Можно отписаться от документов только для себя"
"You can only upload JPG, PNG, GIF, PDF, TXT, CSV or Microsoft documents.","Можно загружать только файлы формата JPG, PNG, GIF, PDF, TXT, CSV или документы Microsoft"
"You can only upload upto 5000 records in one go. (may be less in some cases)","За раз можно загружать не более 5000 записей (в некоторых случаях может быть меньше)"
"You can redeem upto {0}.","Можно использовать до {0}"
"You can select one from the following,","Можно выбрать один из следующих вариантов:"
"You can set a high value here if multiple users will be logging in from the same network.","Здесь можно установить высокое значение, если несколько пользователей будут входить из одной сети"
"You can set it as a machine name or operation type. For example, stiching machine 12","Можно установить имя машины или тип технологической операции. Например, сварочный аппарат 12"
"You can try changing the filters of your report.","Попробуйте изменить фильтры отчёта"
"You can use Customize Form to set levels on fields.","Используйте Настройку формы для установки уровней доступа к полям"
"You can use {0} to reconcile against {1} later.","Можно использовать {0} для проверки {1} позже"
"You can't make any changes to Job Card since Work Order is closed.","Невозможно вносить изменения в Карту работ, так как Производственный заказ закрыт"
"You can't process the serial number {0} as it has already been used in the SABB {1}. {2} if you want to inward same serial number multiple times then enabled 'Allow existing Serial No to be Manufactured/Received again' in the {3}","Невозможно обработать серийный номер {0}, так как он уже использован в {1} {2}. Если необходимо поступление одного серийного номера несколько раз, включите 'Разрешить повторное производство/поступление существующего серийного номера' в {3}"
"You can't redeem Loyalty Points having more value than the Total Amount.","Невозможно использовать баллы лояльности на сумму больше общей стоимости заказа"
"You can't set 'Options' for field {0}","Невозможно установить 'Параметры' для поля {0}"
"You can't set 'Translatable' for field {0}","Невозможно установить 'Переводимое' для поля {0}"
"You cancelled this document","Вы аннулировали этот документ"
"You cancelled this document {1}","Вы аннулировали этот документ {1}"
"You cannot change the rate if BOM is mentioned against any Item.","Невозможно изменить цену, если к номенклатуре привязана спецификация"
"You cannot create a dashboard chart from single DocTypes","Невозможно создать график на основе одного типа документа"
"You cannot create a {0} within the closed Accounting Period {1}","Невозможно создать {0} в закрытом периоде {1}"
"You cannot create or cancel any accounting entries with in the closed Accounting Period {0}","Невозможно создавать или аннулировать учётные записи в закрытом периоде {0}"
"You cannot create/amend any accounting entries till this date.","Невозможно создавать или редактировать учётные записи до этой даты"
"You cannot credit and debit same account at the same time","Невозможно одновременно зачислять и списывать средства со счёта"
"You cannot delete Project Type 'External'","Невозможно удалить тип проекта 'Внешний'"
"You cannot edit root node.","Невозможно редактировать корневой узел"
"You cannot enable both the settings '{0}' and '{1}'.","Невозможно включить одновременно параметры '{0}' и '{1}'"
"You cannot give review points to yourself","Невозможно выставить баллы отзыва самому себе"
"You cannot outward following {0} as either they are Delivered, Inactive or located in a different warehouse.","Невозможно выписать следующие {0}, так как они доставлены, неактивны или находятся на другом складе"
"You cannot redeem more than {0}.","Невозможно использовать более {0}"
"You cannot repost item valuation before {}","Невозможно пересчитать стоимость номенклатуры до {}"
"You cannot restart a Subscription that is not cancelled.","Невозможно возобновить подписку, которая не была аннулирована"
"You cannot share `{0}` on {1} `{2}` as you do not have `{0}` permission on `{1}`","Невозможно поделиться `{0}` с {1} `{2}`, так как у вас нет прав доступа `{0}` к `{1}`"
"You cannot submit empty order.","Невозможно провести пустой заказ"
"You cannot submit the order without payment.","Невозможно провести заказ без оплаты"
"You cannot unset 'Read Only' for field {0}","Невозможно снять отметку 'Только для чтения' с поля {0}"
"You cannot {0} this document because another Period Closing Entry {1} exists after {2}","Невозможно {0} этот документ, так как после {2} существует другая запись о закрытии периода {1}"
"You changed the value of {0}","Вы изменили значение {0}"
"You changed the value of {0} {1}","Вы изменили значение {0} {1}"
"You changed the values for {0}","Вы изменили значения для {0}"
"You changed the values for {0} {1}","Вы изменили значения для {0} {1}"
"You changed {0} to {1}","Вы изменили {0} на {1}"
"You created this","Вы создали этот документ"
"You created this document {0}","Вы создали этот документ {0}"
"You do not have Read or Select Permissions for {}","У вас нет разрешений на чтение или выбор для {}"
"You do not have enough permissions to access this resource. Please contact your manager to get access.","У вас недостаточно прав для доступа к этому ресурсу. Обратитесь к вашему руководителю для получения доступа."
"You do not have enough permissions to complete the action","У вас недостаточно разрешений для выполнения действия"
"You do not have enough points","У вас недостаточно баллов"
"You do not have enough review points","У вас недостаточно баллов рецензирования"
"You do not have import permission for {0}","У вас нет разрешения на импорт {0}"
"You do not have permission to access {0}: {1}.","У вас нет разрешения на доступ к {0}: {1}."
"You do not have permission to create or restore documents of type {0}.","У вас нет разрешения на создание или восстановление документов типа {0}."
"You do not have permission to restore this document.","У вас нет разрешения на восстановление этого документа."
